100;30;63
101;62;71
102;50;43
103;6;23
104;82;83
105;92;51
106;54;19
107;38;81
108;26;79
109;66;15
110;106;69
111;18;39
112;94;95
113;40;23
114;16;1
115;10;65
116;80;3
117;72;71
118;10;81
119;2;51
120;30;3
121;80;33
122;110;35
123;70;17
124;100;19
125;50;49
126;114;89
127;26;87
128;116;35
129;104;19
130;32;97
131;62;21
132;114;47
133;124;37
134;36;133
135;24;109
136;50;53
137;128;109
138;100;99
139;114;131
140;10;137
141;94;119
142;132;49
143;68;51
144;60;77
145;8;99
146;50;53
147;116;33
148;130;57
149;136;147
150;106;39
151;144;43
152;50;117
153;136;115
154;146;41
155;84;43
156;94;93
157;84;59
158;80;153
159;128;91
160;126;117
161;62;71
162;142;51
163;32;117
164;114;117
165;162;121
166;150;25
167;100;135
168;144;49
169;34;33
170;62;21
171;24;53
172;60;119
173;60;161
174;136;49
175;32;119
176;24;173
177;168;69
178;34;15
179;178;95
180;166;57
181;104;155
182;100;179
183;132;33
184;104;85
185;156;57
186;38;73
187;172;23
188;180;159
189;92;183
190;188;121
191;178;119
192;184;173
193;70;57
194;122;135
195;38;189
196;142;125
197;70;193
198;190;197
199;92;159
200;160;141
201;56;119
202;184;173
203;192;179
204;92;35
205;28;189
206;200;69
207;202;15
208;176;91
209;144;23
210;112;203
211;202;187
212;198;39
213;186;201
214;84;79
215;112;97
216;180;209
217;162;199
218;126;195
219;60;3
220;152;39
221;114;153
222;218;25
223;144;169
224;122;99
225;214;201
226;100;99
227;32;211
228;64;5
229;206;3
230;148;23
231;204;153
232;46;205
233;196;3
234;184;201
235;72;199
236;192;207
237;28;207
238;204;227
239;154;229
240;26;39
241;228;207
242;190;97
243;232;217
244;46;69
245;210;169
246;56;207
247;184;173
248;80;153
249;100;219
250;32;33
251;210;207
252;238;227
253;212;215
254;68;97
255;28;161
256;250;199
257;174;173
258;26;249
259;182;97
260;232;255
261;232;247
262;114;43
263;154;233
264;234;211
265;238;33
266;252;191
267;86;225
268;240;199
269;28;57
270;232;91
271;250;233
272;252;249
273;240;3
274;142;217
275;270;211
276;230;209
277;48;3
278;276;267
279;56;269
280;188;247
281;228;43
282;126;265
283;126;279
284;268;205
285;236;195
286;14;269
287;2;199
288;272;91
289;256;73
290;286;275
291;114;227
292;184;219
293;264;255
294;14;277
295;122;161
296;114;269
297;152;201
